Date,ORCL
2021-12-29,84.16936492919922
2021-12-30,83.9785385131836
2021-12-31,83.21517181396484
2022-01-03,83.87357330322266
2022-01-04,84.7705078125
2022-01-05,82.49954223632812
2022-01-06,82.69108581542969
2022-01-07,83.81163787841797
2022-01-10,85.50684356689453
2022-01-11,84.74064636230469
2022-01-12,84.57782745361328
2022-01-13,84.0798110961914
2022-01-14,83.9840316772461
2022-01-18,81.93448638916016
2022-01-19,79.85616302490234
2022-01-20,79.22406768798828
2022-01-21,78.74522399902344
2022-01-24,78.93675231933594
2022-01-25,77.64380645751953
2022-01-26,76.2263412475586
2022-01-27,76.40833282470703
2022-01-28,77.07875061035156
2022-01-31,77.73001861572266
2022-02-01,77.61508178710938
2022-02-02,79.01338195800781
2022-02-03,78.4770278930664
2022-02-04,78.63985443115234
2022-02-07,77.32775115966797
2022-02-08,77.37562561035156
2022-02-09,79.92322540283203
2022-02-10,78.39083862304688
2022-02-11,76.37959289550781
2022-02-14,75.61339569091797
2022-02-15,76.39875030517578
2022-02-16,75.84327697753906
2022-02-17,72.33794403076172
2022-02-18,71.41850280761719
2022-02-22,70.9875259399414
2022-02-23,69.40727233886719
2022-02-24,71.64835357666016
2022-02-25,73.12328338623047
2022-02-28,72.75933837890625
2022-03-01,72.79766082763672
2022-03-02,74.97171020507812
2022-03-03,74.94297790527344
2022-03-04,73.25736236572266
2022-03-07,71.17906188964844
2022-03-08,70.23091888427734
2022-03-09,72.88384246826172
2022-03-10,73.41059112548828
2022-03-11,74.5311508178711
2022-03-14,73.8128433227539
2022-03-15,77.19367218017578
2022-03-16,76.5807113647461
2022-03-17,77.19367218017578
2022-03-18,78.22803497314453
2022-03-21,77.5384521484375
2022-03-22,78.34294891357422
2022-03-23,76.99254608154297
2022-03-24,78.76435852050781
2022-03-25,78.27592468261719
2022-03-28,80.06686401367188
2022-03-29,80.72771453857422
2022-03-30,79.83702850341797
2022-03-31,79.23365783691406
2022-04-01,78.5440902709961
2022-04-04,80.51701354980469
2022-04-05,79.43477630615234
2022-04-06,78.64944458007812
2022-04-07,78.3994369506836
2022-04-08,77.82255554199219
2022-04-11,76.6880111694336
2022-04-12,76.2745590209961
2022-04-13,76.67838287353516
2022-04-14,76.38994598388672
2022-04-18,75.20732116699219
2022-04-19,76.49571228027344
2022-04-20,77.19759368896484
2022-04-21,76.41877746582031
2022-04-22,73.27473449707031
2022-04-25,74.01506805419922
2022-04-26,71.64020538330078
2022-04-27,71.88056945800781
2022-04-28,73.20742797851562
2022-04-29,70.57295989990234
2022-05-02,71.14984893798828
2022-05-03,70.46719360351562
2022-05-04,72.31324768066406
2022-05-05,69.9960708618164
2022-05-06,69.697998046875
2022-05-09,68.78460693359375
2022-05-10,69.7364730834961
2022-05-11,68.29422760009766
2022-05-12,68.00579071044922
2022-05-13,68.42884826660156
2022-05-16,67.02507781982422
2022-05-17,69.11151123046875
2022-05-18,65.66938781738281
2022-05-19,64.45792388916016
2022-05-20,65.9866714477539
2022-05-23,67.34235382080078
2022-05-24,66.37126922607422
2022-05-25,67.14045715332031
2022-05-26,68.89997100830078
2022-05-27,69.97683715820312
2022-05-31,69.14995574951172
2022-06-01,68.84229278564453
2022-06-02,70.32295989990234
2022-06-03,69.02498626708984
2022-06-06,70.1595230102539
2022-06-07,69.89028930664062
2022-06-08,68.6307601928711
2022-06-09,66.55394744873047
2022-06-10,64.5540542602539
2022-06-13,61.58308029174805
2022-06-14,67.99617767333984
2022-06-15,67.01546478271484
2022-06-16,66.0635986328125
2022-06-17,65.11173248291016
2022-06-21,65.07325744628906
2022-06-22,63.96755599975586
2022-06-23,65.02519226074219
2022-06-24,67.97695922851562
2022-06-27,67.6981201171875
2022-06-28,65.93860626220703
2022-06-29,66.54434204101562
2022-06-30,67.17891693115234
2022-07-01,68.1404037475586
2022-07-05,69.21726989746094
2022-07-06,68.89997100830078
2022-07-07,69.06342315673828
2022-07-08,69.10188293457031
2022-07-11,69.12120056152344
2022-07-12,68.00089263916016
2022-07-13,67.6339111328125
2022-07-14,67.07372283935547
2022-07-15,68.31958770751953
2022-07-18,67.80772399902344
2022-07-19,69.7682876586914
2022-07-20,70.1063003540039
2022-07-21,71.98958587646484
2022-07-22,72.33726501464844
2022-07-25,72.29861450195312
2022-07-26,71.49703979492188
2022-07-27,73.27407836914062
2022-07-28,74.40404510498047
2022-07-29,75.17667388916016
2022-08-01,74.79035186767578
2022-08-02,73.73765563964844
2022-08-03,74.72274780273438
2022-08-04,74.75171661376953
2022-08-05,74.70343780517578
2022-08-08,73.85355377197266
2022-08-09,74.14326477050781
2022-08-10,74.88692474365234
2022-08-11,74.51994323730469
2022-08-12,76.44184875488281
2022-08-15,76.40321350097656
2022-08-16,76.79918670654297
2022-08-17,76.53842163085938
2022-08-18,76.60604858398438
2022-08-19,75.96861267089844
2022-08-22,73.84388732910156
2022-08-23,73.79560089111328
2022-08-24,73.56381225585938
2022-08-25,74.2591781616211
2022-08-26,72.0958251953125
2022-08-29,71.65157318115234
2022-08-30,71.60327911376953
2022-08-31,71.6129379272461
2022-09-01,72.72357940673828
2022-09-02,72.12479400634766
2022-09-06,71.30387115478516
2022-09-07,71.9412841796875
2022-09-08,72.0958251953125
2022-09-09,73.31271362304688
2022-09-12,74.44268035888672
2022-09-13,73.4382553100586
2022-09-14,69.65238189697266
2022-09-15,67.83670806884766
2022-09-16,66.47494506835938
2022-09-19,66.70674133300781
2022-09-20,65.77959442138672
2022-09-21,64.46611785888672
2022-09-22,63.77075958251953
2022-09-23,62.341392517089844
2022-09-26,61.27903366088867
2022-09-27,60.284271240234375
2022-09-28,60.912025451660156
2022-09-29,59.29917526245117
2022-09-30,58.980464935302734
2022-10-03,60.92169189453125
2022-10-04,63.4423828125
2022-10-05,64.3598861694336
2022-10-06,63.06574630737305
2022-10-07,61.12451171875
2022-10-10,60.42914581298828
2022-10-11,60.58445739746094
2022-10-12,61.91438293457031
2022-10-13,63.292850494384766
2022-10-14,62.42887496948242
2022-10-17,65.05962371826172
2022-10-18,65.06932830810547
2022-10-19,64.36066436767578
2022-10-20,67.22438049316406
2022-10-21,70.5734634399414
2022-10-24,70.78703308105469
2022-10-25,71.00059509277344
2022-10-26,72.63145446777344
2022-10-27,72.95179748535156
2022-10-28,75.09716796875
2022-10-31,75.7863998413086
2022-11-01,74.85446166992188
2022-11-02,72.92268371582031
2022-11-03,72.83531188964844
2022-11-04,73.77693176269531
2022-11-07,74.49528503417969
2022-11-08,73.4274673461914
2022-11-09,73.44689178466797
2022-11-10,74.91271209716797
2022-11-11,75.4660415649414
2022-11-14,76.23294067382812
2022-11-15,76.86392211914062
2022-11-16,77.55315399169922
2022-11-17,76.88333129882812
2022-11-18,77.39783477783203
2022-11-21,77.48521423339844
2022-11-22,79.71794128417969
2022-11-23,80.1450424194336
2022-11-25,80.30037689208984
2022-11-28,79.00927734375
2022-11-29,78.48507690429688
2022-11-30,80.60130310058594
2022-12-01,81.64971923828125
2022-12-02,80.91195678710938
2022-12-05,77.10661315917969
2022-12-06,76.60183715820312
2022-12-07,76.47561645507812
2022-12-08,77.7278823852539
2022-12-09,77.52403259277344
2022-12-12,78.90250396728516
2022-12-13,78.20355224609375
2022-12-14,79.42670440673828
2022-12-15,77.7278823852539
2022-12-16,77.2522201538086
2022-12-19,78.14531707763672
2022-12-20,78.57244110107422
2022-12-21,79.1160659790039
2022-12-22,78.13560485839844
2022-12-23,78.48507690429688
2022-12-27,78.61127471923828
2022-12-28,77.98029327392578
2022-12-29,79.01898956298828
2022-12-30,79.34902954101562
2023-01-03,81.2711410522461
2023-01-04,82.0089111328125
2023-01-05,81.84386444091797
2023-01-06,83.15438842773438
2023-01-09,84.20671844482422
2023-01-10,84.28466796875
2023-01-11,86.33088684082031
2023-01-12,86.50627899169922
2023-01-13,86.91552734375
2023-01-17,86.33088684082031
2023-01-18,84.48929595947266
2023-01-19,83.739013671875
2023-01-20,85.01546478271484
2023-01-23,86.69141387939453
2023-01-24,87.4027099609375
2023-01-25,87.3442611694336
2023-01-26,87.5293960571289
2023-01-27,86.71090698242188
2023-01-30,85.11289978027344
2023-01-31,86.1944808959961
2023-02-01,87.74375915527344
2023-02-02,87.09091186523438
2023-02-03,87.32476806640625
2023-02-06,86.26268005371094
2023-02-07,85.49291229248047
2023-02-08,84.46980285644531
2023-02-09,84.43083190917969
2023-02-10,84.90827941894531
2023-02-13,87.12989044189453
2023-02-14,86.80833435058594
2023-02-15,86.07755279541016
2023-02-16,85.47343444824219
2023-02-17,85.0447006225586
2023-02-21,83.99235534667969
2023-02-22,84.1092758178711
2023-02-23,86.31139373779297
2023-02-24,86.38935852050781
2023-02-27,85.70728302001953
2023-02-28,85.16161346435547
2023-03-01,84.1287612915039
2023-03-02,84.74263763427734
2023-03-03,86.96424102783203
2023-03-06,87.44168853759766
2023-03-07,86.0970458984375
2023-03-08,86.22370147705078
2023-03-09,84.64519500732422
2023-03-10,81.91690826416016
2023-03-13,82.75487518310547
2023-03-14,82.39434814453125
2023-03-15,80.8548355102539
2023-03-16,82.64769744873047
2023-03-17,83.07643127441406
2023-03-20,84.7328872680664
2023-03-21,85.3370132446289
2023-03-22,85.64881134033203
2023-03-23,85.5318832397461
2023-03-24,85.75601196289062
2023-03-27,87.8314437866211
2023-03-28,87.54887390136719
2023-03-29,88.29915618896484
2023-03-30,88.19198608398438
2023-03-31,90.54024505615234
2023-04-03,91.5146484375
2023-04-04,91.59259033203125
2023-04-05,92.45979309082031
2023-04-06,93.46341705322266
2023-04-10,91.74131774902344
2023-04-11,91.94679260253906
2023-04-12,91.8782958984375
2023-04-13,93.49276733398438
2023-04-14,93.64932250976562
2023-04-17,93.53190612792969
2023-04-18,94.3929672241211
2023-04-19,93.7471694946289
2023-04-20,92.78826904296875
2023-04-21,93.10138702392578
2023-04-24,93.38514709472656
2023-04-25,92.03485107421875
2023-04-26,91.69239044189453
2023-04-27,92.99375915527344
2023-04-28,92.6806411743164
2023-05-01,92.82740020751953
2023-05-02,92.75891876220703
2023-05-03,92.7393569946289
2023-05-04,92.92525482177734
2023-05-05,94.8822021484375
2023-05-08,94.7060775756836
2023-05-09,94.070068359375
2023-05-10,95.42034149169922
2023-05-11,95.34207916259766
2023-05-12,95.74325561523438
2023-05-15,95.16596221923828
2023-05-16,96.13463592529297
2023-05-17,97.62191009521484
2023-05-18,100.1365737915039
2023-05-19,100.62580871582031
2023-05-22,99.57884979248047
2023-05-23,96.41839599609375
2023-05-24,96.20313262939453
2023-05-25,102.04460144042969
2023-05-26,101.83911895751953
2023-05-30,102.88607788085938
2023-05-31,103.65907287597656
2023-06-01,103.70799255371094
2023-06-02,103.61015319824219
2023-06-05,104.62776184082031
2023-06-06,104.7940902709961
2023-06-07,102.98392486572266
2023-06-08,105.16592407226562
2023-06-09,107.4848861694336
2023-06-12,113.92322540283203
2023-06-13,114.1678466796875
2023-06-14,119.63748168945312
2023-06-15,123.82533264160156
2023-06-16,122.75879669189453
2023-06-20,119.41243743896484
2023-06-21,119.47113800048828
2023-06-22,117.98385620117188
2023-06-23,116.08563232421875
2023-06-26,114.26568603515625
2023-06-27,115.3028564453125
2023-06-28,114.02106475830078
2023-06-29,115.24414825439453
2023-06-30,116.52594757080078
2023-07-03,114.62772369384766
2023-07-05,113.46333312988281
2023-07-06,112.96431732177734
2023-07-07,112.14240264892578
2023-07-10,111.91735076904297
2023-07-11,112.80105590820312
2023-07-12,113.9204330444336
2023-07-13,115.32455444335938
2023-07-14,117.11162567138672
2023-07-17,116.7385025024414
2023-07-18,118.58447265625
2023-07-19,116.54212188720703
2023-07-20,113.78296661376953
2023-07-21,115.52094268798828
2023-07-24,115.93334197998047
2023-07-25,115.81550598144531
2023-07-26,113.40984344482422
2023-07-27,114.2935562133789
2023-07-28,113.89098358154297
2023-07-31,115.10853576660156
2023-08-01,115.77623748779297
2023-08-02,113.61605072021484
2023-08-03,112.47704315185547
2023-08-04,112.36902618408203
2023-08-07,113.99898529052734
2023-08-08,113.14473724365234
2023-08-09,111.05327606201172
2023-08-10,110.94527435302734
2023-08-11,111.01399993896484
2023-08-14,113.47858428955078
2023-08-15,115.16746520996094
2023-08-16,113.25273895263672
2023-08-17,112.80105590820312
2023-08-18,114.35247039794922
2023-08-21,114.48011779785156
2023-08-22,114.43102264404297
2023-08-23,115.70750427246094
2023-08-24,110.86671447753906
2023-08-25,113.95970916748047
2023-08-28,114.72559356689453
2023-08-29,118.4666519165039
2023-08-30,118.92814636230469
2023-08-31,118.21135711669922
2023-09-01,118.74158477783203
2023-09-05,121.73640441894531
2023-09-06,122.08004760742188
2023-09-07,122.82630157470703
2023-09-08,124.03402709960938
2023-09-11,124.4169921875
2023-09-12,107.62643432617188
2023-09-13,109.81607055664062
2023-09-14,111.6031494140625
2023-09-15,111.84862518310547
2023-09-18,110.17938995361328
2023-09-19,110.72924041748047
2023-09-20,110.82744598388672
2023-09-21,107.44969940185547
2023-09-22,107.05693054199219
2023-09-25,106.34014129638672
2023-09-26,102.9820327758789
2023-09-27,102.72674560546875
2023-09-28,104.22905731201172
2023-09-29,104.00320434570312
2023-10-02,104.7789077758789
2023-10-03,102.62854766845703
2023-10-04,105.14221954345703
2023-10-05,106.38923645019531
2023-10-06,107.97010040283203
2023-10-09,108.3235855102539
2023-10-10,107.72462463378906
2023-10-11,108.04983520507812
2023-10-12,107.52751922607422
2023-10-13,106.68000030517578
2023-10-16,107.1333236694336
2023-10-17,107.45854187011719
2023-10-18,106.68000030517578
2023-10-19,106.76869201660156
2023-10-20,100.37281036376953
2023-10-23,102.15657043457031
2023-10-24,101.70323944091797
2023-10-25,99.95891571044922
2023-10-26,98.94385528564453
2023-10-27,99.5252914428711
2023-10-30,100.17572784423828
2023-10-31,101.90034484863281
2023-11-01,104.21625518798828
2023-11-02,105.32001495361328
2023-11-03,106.48290252685547
2023-11-06,107.52751922607422
2023-11-07,107.40927124023438
2023-11-08,110.7008285522461
2023-11-09,110.5530014038086
2023-11-10,111.43009948730469
2023-11-13,112.49443817138672
2023-11-14,114.41614532470703
2023-11-15,112.40573120117188
2023-11-16,113.00688171386719
2023-11-17,113.68687438964844
2023-11-20,115.22425842285156
2023-11-21,114.39643859863281
2023-11-22,114.55412292480469
2023-11-24,114.56397247314453
2023-11-27,114.78077697753906
2023-11-28,114.55412292480469
2023-11-29,114.52455139160156
2023-11-30,114.52455139160156
2023-12-01,115.46077728271484
2023-12-04,114.10078430175781
2023-12-05,112.86891174316406
2023-12-06,110.4051742553711
2023-12-07,111.23299407958984
2023-12-08,111.96226501464844
2023-12-11,113.460205078125
2023-12-12,99.347900390625
2023-12-13,101.49628448486328
2023-12-14,98.85515594482422
2023-12-15,101.82150268554688
2023-12-18,103.47712707519531
2023-12-19,104.7090072631836
2023-12-20,102.63946533203125
2023-12-21,104.32466888427734
2023-12-22,104.65972137451172
2023-12-26,104.6498794555664
2023-12-27,104.40350341796875
2023-12-28,104.7090072631836
2023-12-29,103.90089416503906
