Date,ORCL,RACE,TCS.NS
2020-01-03 00:00:00+00:00,-0.003521824628717529,-0.010563164425387628,0.019929090420689244
2020-01-06 00:00:00+00:00,0.005208381747325852,-0.0052779322651783644,-9.086005532366048e-05
2020-01-07 00:00:00+00:00,0.002220557547220281,-0.0037986425060442253,0.0024541101157511402
2020-01-08 00:00:00+00:00,-0.0005538917906461327,0.020094371389059562,0.022394949863654867
2020-01-09 00:00:00+00:00,0.004618510900921802,0.008128696039821692,-0.018135418398736336
2020-01-10 00:00:00+00:00,0.0012872323179349277,0.008239620188982277,-0.00036130186864846703
2020-01-13 00:00:00+00:00,0.002387531061408543,0.017395340435515383,-0.01048087942902276
2020-01-14 00:00:00+00:00,0.0054965047086139585,-0.01572086946998008,0.0075557805600159345
2020-01-15 00:00:00+00:00,-0.002186638925773532,0.00600407322048313,0.009062486240884793
2020-01-16 00:00:00+00:00,0.012235244780478993,0.004809374332184868,0.0053438174171414055
2020-01-17 00:00:00+00:00,-0.0054122178496999185,0.0030563333608457643,-0.008799334796417702
2020-01-22 00:00:00+00:00,-0.009054690129426168,-0.005914434771149724,0.016512679445126466
2020-01-23 00:00:00+00:00,0.00475143120857302,-0.0049676561610888514,-0.007227310651894969
2020-01-24 00:00:00+00:00,-0.016551470625477793,0.0012771463352996282,-0.0034460161100835496
2020-01-27 00:00:00+00:00,-0.025522490769448458,-0.02568409546333228,-0.00648067370918215
2020-01-28 00:00:00+00:00,0.014613787774390818,0.01904193329444115,0.006684337904805826
2020-01-29 00:00:00+00:00,-0.004863417994496744,0.008175146840784686,-0.013348552876359498
2020-01-30 00:00:00+00:00,0.0020676806160535577,-0.0009846404573129464,-0.00777406443925277
2020-01-31 00:00:00+00:00,-0.016132068808807687,-0.02121978486770071,-0.02750428989038478
2020-02-03 00:00:00+00:00,0.01220208542114376,0.008470516607874234,0.011279166263983287
2020-02-04 00:00:00+00:00,0.01789415634223057,-0.010102797184746715,0.0024970273483948535
2020-02-05 00:00:00+00:00,0.01295338177424643,-0.003856843892437123,0.018408278414482337
2020-02-06 00:00:00+00:00,-0.0005480926758163474,0.0054800937704733155,-0.008478698729531553
2020-02-07 00:00:00+00:00,0.00018282099063871016,-0.012085358459954287,0.003852726664144601
2020-02-10 00:00:00+00:00,0.004934218781806665,0.004737398482520971,0.0118882786563701
2020-02-11 00:00:00+00:00,0.0029096170672560095,0.02154581047209181,-0.003954785735669097
2020-02-12 00:00:00+00:00,0.010516736179694508,0.01536567870853367,0.008057071813445393
2020-02-13 00:00:00+00:00,-0.007536303111343234,-0.008516000832696657,0.009766187341644583
2020-02-14 00:00:00+00:00,0.0028927832840259793,0.005513301385307923,-0.0035356646696502736
2020-02-19 00:00:00+00:00,-0.00018038117390173358,0.008667803010036002,-0.008755456321223098
2020-02-20 00:00:00+00:00,0.0012626207892887376,-0.007588865350153018,-0.018007169654022492
2020-02-25 00:00:00+00:00,-0.032098810872314365,-0.009080378774453113,0.019287495120881015
2020-02-26 00:00:00+00:00,0.021389328339293634,-0.009968427125935042,-0.015096262394427296
2020-02-27 00:00:00+00:00,-0.024399624906419004,-0.023827377761254098,-0.008523307978854588
2020-02-28 00:00:00+00:00,-0.025994480633236727,0.010634913838526439,-0.05003560939726315
2020-03-02 00:00:00+00:00,0.02911448580795306,0.02193348154590935,0.0005749690773317884
2020-03-03 00:00:00+00:00,-0.04027510786449651,-0.02778990633180567,0.01743861564595761
2020-03-04 00:00:00+00:00,0.034595752184138684,0.02328851690660838,0.0230822125169734
2020-03-05 00:00:00+00:00,-0.05025723920687508,-0.03859584893970547,0.020089333063159742
2020-03-06 00:00:00+00:00,-0.013125022252400753,-0.013035927970679095,-0.004047009462667783
2020-03-09 00:00:00+00:00,-0.028710167638111295,-0.09495332923972366,-0.06808569959622701
2020-03-12 00:00:00+00:00,-0.11001793044148811,-0.09123314041873554,-0.09410348578637162
2020-03-13 00:00:00+00:00,0.20427138753673213,0.0945456786428025,0.020595007342427474
2020-03-16 00:00:00+00:00,-0.10870016798038806,-0.09108793622624023,-0.06084261830439652
2020-03-17 00:00:00+00:00,0.09691009530313632,0.056371735796890476,-0.022636184780370994
2020-03-18 00:00:00+00:00,0.008749463125733214,-0.018739459389181534,-0.0021712759866933107
2020-03-19 00:00:00+00:00,-0.04654116229394123,0.01976869702465578,-0.01091032915967094
2020-03-20 00:00:00+00:00,0.01286891135970647,0.02092173134015818,0.0984508069725436
2020-03-23 00:00:00+00:00,-0.03198253779558469,-0.07208367536958504,-0.07107291077379452
2020-03-24 00:00:00+00:00,0.08259790991875704,0.11930499573932196,0.020033583410426825
2020-03-25 00:00:00+00:00,-0.03971575083233203,0.0628492638989464,0.027684011236933426
2020-03-26 00:00:00+00:00,0.09882457664872102,0.02025181855530578,0.023224533628372068
2020-03-27 00:00:00+00:00,-0.012876341463469942,-0.04548921128424299,0.018733102399747237
2020-03-30 00:00:00+00:00,0.010636138065854395,0.028394284753028964,-0.025212386955330235
2020-03-31 00:00:00+00:00,-0.04030974493037642,-0.011147747985991052,0.026764113346043006
2020-04-01 00:00:00+00:00,0.007862554086927487,-0.0270040648764035,-0.06426262370891478
2020-04-08 00:00:00+00:00,0.026989810714805662,0.05140632850169591,-0.03929134853454419
2020-04-09 00:00:00+00:00,0.020141937762260476,0.019674039915392516,0.03559182326076371
2020-04-13 00:00:00+00:00,-0.003948835713944443,-0.023051421752112056,-0.003906816702251348
2020-04-16 00:00:00+00:00,0.010158030795284656,0.0245683718345866,-0.011007679634149947
2020-04-17 00:00:00+00:00,0.0171321816736405,0.04562536064092848,0.052533375938139226
2020-04-20 00:00:00+00:00,-0.012998884993719595,-0.026837745936143853,0.0068929651083811105
2020-04-21 00:00:00+00:00,-0.048228500862181,-0.02458442612188938,-0.04453853073028535
2020-04-22 00:00:00+00:00,0.018709784813460972,0.03179895899485485,0.01832933855404928
2020-04-23 00:00:00+00:00,-0.005739415236909351,-0.006328312700686789,0.06145803899406621
2020-04-24 00:00:00+00:00,0.02001148886669224,-0.004266960582823165,-0.031784880166045526
2020-04-27 00:00:00+00:00,0.006791183206005247,0.013751159658164092,0.009925449546711151
2020-04-28 00:00:00+00:00,-0.003185275854366787,-0.016656147568759883,0.012223714222268312
2020-04-29 00:00:00+00:00,0.012781960440299223,0.008918256025953752,0.025066552466036285
2020-04-30 00:00:00+00:00,-0.016889380649077634,-0.010365690828696317,0.05709334104580166
2020-05-05 00:00:00+00:00,0.005797086706484045,-0.01570684105429543,0.001191457373307614
2020-05-06 00:00:00+00:00,-0.0036503098846100146,-0.0021789051045854047,-0.015082149483410912
2020-05-07 00:00:00+00:00,0.01426914491053477,0.010147731933353388,-0.0062775537534858206
2020-05-08 00:00:00+00:00,0.018441088381026427,0.016467423435862605,0.0009251182710405814
2020-05-11 00:00:00+00:00,-0.0007467036728620036,0.0011259644715593264,0.02212951509125971
2020-05-12 00:00:00+00:00,-0.02353817205802955,-0.019618864915816436,0.007337338300835272
2020-05-13 00:00:00+00:00,-0.011861467887029242,-0.013702180263173491,7.69553290906888e-05
2020-05-14 00:00:00+00:00,0.02439493290047423,0.00032310063021867563,-0.02426078949340682
2020-05-15 00:00:00+00:00,0.00018896846649107957,0.016665602168737026,-0.004967514544196527
2020-05-18 00:00:00+00:00,0.004346246502112683,0.03411903639374869,0.027840852919946535
2020-05-19 00:00:00+00:00,-0.015239912512450715,-0.027709478121458853,0.001567664918995737
2020-05-20 00:00:00+00:00,0.010699300184532579,0.0034122798491804662,0.002540195063176265
2020-05-21 00:00:00+00:00,-0.012854447742182473,-0.00018892109430856951,0.019246506990081347
2020-05-22 00:00:00+00:00,0.0076598564119347845,0.010833971278759735,0.014639426039010806
2020-05-26 00:00:00+00:00,0.0030406661090818243,0.014332023386034454,-0.03828543396967876
2020-05-27 00:00:00+00:00,0.007957597448966292,0.0036245014271720777,0.03206384396712547
2020-05-28 00:00:00+00:00,0.007894702310566437,0.020322013977152054,-0.000498678489827209
2020-05-29 00:00:00+00:00,0.0027974921459708035,0.012118328891206342,-0.015940763590196028
2020-06-01 00:00:00+00:00,-0.013204371925389147,0.004386166824295268,0.03696099846195189
2020-06-02 00:00:00+00:00,0.004146200533583055,0.010386602521819999,0.0009289937240251067
2020-06-03 00:00:00+00:00,0.00394149594559523,0.029087059939562065,-0.0004884839841116095
2020-06-04 00:00:00+00:00,-0.01196491277365852,-0.012486502739982752,0.02218802329856695
2020-06-05 00:00:00+00:00,0.02138128856651833,-0.01804701011847376,-0.020702372793988677
2020-06-08 00:00:00+00:00,0.020748405731430664,0.010242902765480233,0.01147320883681191
2020-06-09 00:00:00+00:00,-0.016696881931447027,0.011065981087942767,0.00014482868498855161
2020-06-10 00:00:00+00:00,-0.0012919840241775171,0.006704476567383599,0.017711903818458108
2020-06-11 00:00:00+00:00,-0.05174642774860527,-0.05914162012075708,-0.01949026563426204
2020-06-12 00:00:00+00:00,0.01071914290274889,0.01572996678035299,-0.013614443292281342
2020-06-15 00:00:00+00:00,0.026802918883324978,0.01078085392324657,-0.004707024067633014
2020-06-16 00:00:00+00:00,0.02516432211432651,-5.8895150357507475e-05,0.007832910105339819
2020-06-17 00:00:00+00:00,-0.056237400370820145,0.0007071431166307818,0.0009776126465270707
2020-06-18 00:00:00+00:00,0.04211952930249452,-0.0072433646147049835,-0.004736826355550949
2020-06-19 00:00:00+00:00,0.013224118408092567,-0.002194774665848498,0.003189244923145207
2020-06-22 00:00:00+00:00,0.013235246062692552,0.019261578414216274,-0.008143414170437402
2020-06-23 00:00:00+00:00,0.0012699509466740366,0.009332202577983395,0.0036243979551875416
2020-06-24 00:00:00+00:00,-0.013589418711038692,-0.02519503342075946,0.003390115549656958
2020-06-25 00:00:00+00:00,0.001653199023846641,0.008299210837765303,-0.012780323283702266
2020-06-26 00:00:00+00:00,-0.006418457398791988,-0.002763250225306879,0.05096479505707574
2020-06-29 00:00:00+00:00,0.01070502054430622,0.008017926243966578,-0.008117702772615143
2020-06-30 00:00:00+00:00,0.009313406717726735,0.00017545198295998432,-0.009278424526489304
2020-07-01 00:00:00+00:00,0.00398048161536102,0.005438325036219771,0.004754771245447209
2020-07-02 00:00:00+00:00,0.008109514049930322,0.001279523191690668,0.03111773236595905
2020-07-07 00:00:00+00:00,-0.005123623827705037,-0.014203738867243132,0.0029603885279361197
2020-07-08 00:00:00+00:00,0.006215565007730683,0.0138321089923088,-0.02246795109658395
2020-07-09 00:00:00+00:00,0.015354728807407625,0.009379761594762392,-0.006557215434608632
2020-07-10 00:00:00+00:00,-0.002433502392126252,0.008109948531234146,0.0081656720586889
2020-07-13 00:00:00+00:00,-0.006621381288667072,-0.014916190887962588,-0.0010574830935632384
2020-07-14 00:00:00+00:00,0.0033327915628877935,0.010038021063238034,-0.02164416613879505
2020-07-15 00:00:00+00:00,-0.010139892016058805,0.005053306376425759,0.028522734208700218
2020-07-16 00:00:00+00:00,-0.014129269730700056,-0.008994416817606488,0.0003805442022528638
2020-07-17 00:00:00+00:00,-0.01648151511958207,0.0009583300610531698,-0.015214229779617394
2020-07-20 00:00:00+00:00,0.009107467870730579,0.01819101020472358,0.0032488480489605287
2020-07-21 00:00:00+00:00,0.009205745622497208,0.0003319476719478853,0.007767628625813039
2020-07-22 00:00:00+00:00,0.001788561516616216,0.012054147648374647,-0.015325541856557212
2020-07-23 00:00:00+00:00,-0.0044634887964973835,-0.00464408080197054,-0.009014354704650507
2020-07-24 00:00:00+00:00,-0.001972682908274348,-0.016412286500066875,-0.006355954835332689
2020-07-27 00:00:00+00:00,-0.005570554623378632,0.004129640182447991,0.02289800163182898
2020-07-28 00:00:00+00:00,0.0001806707897658022,-0.0057799884870044504,0.04665123658418646
2020-07-29 00:00:00+00:00,0.006323438093354339,0.0185029770802565,-0.014590302488093898
2020-07-30 00:00:00+00:00,-0.008079008200640225,-0.006476359470612092,0.0015157624383748125
2020-07-31 00:00:00+00:00,0.0036199233111213758,0.0037564504459837167,0.0008334732808730205
2020-08-03 00:00:00+00:00,0.009558138358964685,0.026141992734061814,-0.011944420604211192
2020-08-04 00:00:00+00:00,0.00035727863392676085,-0.005041579280192665,-0.0019741150165959453
2020-08-05 00:00:00+00:00,-0.008928571428571397,0.006576471655591387,0.004356158172568847
2020-08-06 00:00:00+00:00,-0.003963985958614913,-0.0004819597276805032,0.021509226667957515
2020-08-07 00:00:00+00:00,-0.0009044724704168061,-0.0036969698010217433,-0.005524023855354887
2020-08-10 00:00:00+00:00,-0.005250786129476048,-0.009142226276644516,-0.0054675967909817436
2020-08-11 00:00:00+00:00,-0.012195088927788866,0.0067300162451238155,-0.0012704338629498935
2020-08-12 00:00:00+00:00,-0.0018426808176681408,0.038492636682312176,-0.00989069944005816
2020-08-13 00:00:00+00:00,-0.002769018206606355,0.00877330840766155,-0.0012847570642170458
2020-08-14 00:00:00+00:00,0.0033321048435850376,-0.00010294499643348498,-0.005455897932766907
2020-08-17 00:00:00+00:00,-0.0038745217991997816,0.014873902955516716,0.005017505737792138
2020-08-18 00:00:00+00:00,0.022041092604440538,-0.00451341030797392,0.007255746145743647
2020-08-19 00:00:00+00:00,0.018484966511825185,-0.008099828391094799,-0.005793546577266273
2020-08-20 00:00:00+00:00,-0.016726021862016105,0.0015920987515001261,-0.0016617920046599899
2020-08-21 00:00:00+00:00,-0.0012667335676871394,-0.006204526137619681,-0.0018864992413039072
2020-08-24 00:00:00+00:00,0.014857758927853792,0.008358676732854065,-0.00022236057025937228
2020-08-25 00:00:00+00:00,0.001428349106447513,0.0096198380661634,-0.002424356156641827
2020-08-26 00:00:00+00:00,0.02495991303388001,0.01003494882184608,0.004838070197631383
2020-08-27 00:00:00+00:00,-0.00539226585911079,-0.018967328549555962,-0.002263189552363043
2020-08-28 00:00:00+00:00,0.012242055949693409,0.004040757849309129,-0.004380828119302738
2020-08-31 00:00:00+00:00,-0.011402899710305725,-0.0078960928561429,0.008353599769486575
2020-09-01 00:00:00+00:00,0.00768959485009213,0.0042105639241014625,-0.004828841441466336
2020-09-02 00:00:00+00:00,0.023759953789633137,0.005726824539770803,0.008369044837273965
2020-09-03 00:00:00+00:00,-0.03269524555458192,-0.029081301284782368,0.015164602404771577
2020-09-04 00:00:00+00:00,-0.023992976681175837,0.004032069265009985,-0.004653164240867591
2020-09-09 00:00:00+00:00,0.029464950779233945,0.019263893142494437,-0.008751405014666425
2020-09-10 00:00:00+00:00,0.006672538420096519,-0.008235653963011735,0.0015036625552991012
2020-09-11 00:00:00+00:00,-0.005756180368302943,0.020547219194136712,0.018424467370939057
2020-09-14 00:00:00+00:00,0.043157878674958905,0.0014083260522730345,0.04940811248999166
2020-09-15 00:00:00+00:00,0.024890675496542558,-0.0021355469054558096,0.0
2020-09-16 00:00:00+00:00,-0.008368860075912088,-0.014249899266346788,0.004656056077283033
2020-09-17 00:00:00+00:00,-0.004137018016506455,0.00683078233752199,-0.01679985969961051
2020-09-18 00:00:00+00:00,-0.007145236008561429,-0.011675613904645776,-0.004490155853378086
2020-09-21 00:00:00+00:00,0.01790794468325063,-0.020327757038372307,0.0062860308985042135
2020-09-22 00:00:00+00:00,-0.003288404537043599,-0.0043454808540743795,0.023384537866355748
2020-09-23 00:00:00+00:00,-0.027383699713973253,-0.009383530780506577,-0.02199805825486989
2020-09-24 00:00:00+00:00,0.005766624115796981,0.006884017994244873,-0.054793391496214094
2020-09-25 00:00:00+00:00,0.008431703312527405,-0.008641917711704084,0.03861080451414933
2020-09-28 00:00:00+00:00,-0.003678886434993811,0.011199993265086139,0.0016513230893651087
2020-09-29 00:00:00+00:00,-0.001846267320761097,-0.005074163476513016,0.025594465756870743
2020-09-30 00:00:00+00:00,0.0038674884398062215,0.009542035514861658,0.0015673310711439292
2020-10-01 00:00:00+00:00,-0.00033501603866126217,0.0027704371544932105,0.01249845593767751
2020-10-06 00:00:00+00:00,-0.0008395408093498924,-0.03361988296275997,0.003141399898962005
2020-10-07 00:00:00+00:00,0.018148241665533638,0.03915229298119072,0.00797623768716993
2020-10-08 00:00:00+00:00,0.004951299493398897,-0.011341257587171083,0.032803962646158036
2020-10-09 00:00:00+00:00,0.004270030199321484,0.00838290840653877,-0.004512156357829977
2020-10-12 00:00:00+00:00,0.005069461175116308,0.011266668124335633,0.006061269885382137
2020-10-13 00:00:00+00:00,-0.007972630508764955,-0.0038398673797448435,-0.0012190640183303847
2020-10-14 00:00:00+00:00,-0.00016405012350684256,0.008523763747324553,-0.005996692391455172
2020-10-15 00:00:00+00:00,-0.007217825349689955,0.010497482045088491,-0.024558655182835176
2020-10-16 00:00:00+00:00,-0.0038003889705328087,0.025624619820752592,0.00828283965664589
2020-10-19 00:00:00+00:00,-0.011112986788328616,-0.016361983614001097,-0.018727607963509585
2020-10-20 00:00:00+00:00,0.0021804943046670466,0.01673970666252389,0.010123342987431894
2020-10-21 00:00:00+00:00,-0.0013389427791579145,-0.013555628447918577,-0.023220188994614865
2020-10-22 00:00:00+00:00,0.0003351844876389176,0.0008951373363372817,-0.0015885475648993452
2020-10-23 00:00:00+00:00,0.00351822590051043,-0.0006838762684820976,0.005858954778480641
2020-10-26 00:00:00+00:00,-0.040233719299170745,-0.023951166092122667,0.0005210295959168221
2020-10-27 00:00:00+00:00,-0.00713167221154698,-0.00043146279713468516,-0.02159439397460705
2020-10-28 00:00:00+00:00,-0.0261037426536338,-0.044350930091297536,-0.003022622841683198
2020-10-29 00:00:00+00:00,0.0077352096419407435,0.008186609343975526,0.003985184717589796
2020-10-30 00:00:00+00:00,0.0016065717931534884,-0.0008400579555394305,0.012231096616315495
2020-11-02 00:00:00+00:00,0.006059528584734464,0.026678592958669922,-0.022609151656594162
2020-11-03 00:00:00+00:00,0.006200150033494278,0.0700404102197072,0.011134146860432015
2020-11-04 00:00:00+00:00,-0.005457703569676897,0.031580034768024845,0.007423224469386369
2020-11-05 00:00:00+00:00,0.0030093496883381032,0.02418397360757707,0.012268454488519875
2020-11-06 00:00:00+00:00,0.002470868161409401,0.004394242494575096,0.008098447479402804
2020-11-09 00:00:00+00:00,0.0007042414800111363,-0.010576908405010466,0.0070731303735036555
2020-11-10 00:00:00+00:00,-0.0029908864036981564,-0.00583088887486749,-0.02824029826236274
2020-11-11 00:00:00+00:00,0.0093524371116811,0.022825014807587918,0.014417251571535505
2020-11-12 00:00:00+00:00,-0.013111887937000355,-0.01811061531774727,-0.006231862376556929
2020-11-13 00:00:00+00:00,0.00814878792304019,0.005888683760104874,-0.005316243017649547
2020-11-18 00:00:00+00:00,-0.015231074022291846,0.01749461644403416,-0.014778472182730984
2020-11-19 00:00:00+00:00,0.0035555691189235183,0.000654111061285434,0.003902309169887541
2020-11-20 00:00:00+00:00,-0.013286093708831048,-0.020684468943622525,0.008855132360350737
2020-11-23 00:00:00+00:00,0.006822281201261271,0.0010489235002442143,0.02405788929611874
2020-11-24 00:00:00+00:00,0.02656914791583387,0.001619338574102791,-0.0008075437907222316
2020-11-25 00:00:00+00:00,-0.0027792226552069144,0.009938165989356929,-0.00762293110993062
2020-12-02 00:00:00+00:00,0.005788221703652674,0.0017724935113314633,0.008343112656821638
2020-12-03 00:00:00+00:00,0.0032159549901895623,0.0027005718653285715,-0.014584239946219935
2020-12-04 00:00:00+00:00,0.01164161669275976,-0.023264497904015635,0.006680358737913394
2020-12-07 00:00:00+00:00,-0.002668443126336628,0.0015213812388998882,0.003721252465417102
2020-12-08 00:00:00+00:00,-0.012876261999790639,0.015854914458502734,0.021770135047392003
2020-12-09 00:00:00+00:00,0.011858390266221042,0.004439238075897967,0.004826082209398841
2020-12-10 00:00:00+00:00,-0.004185501455147622,-0.004745309546138499,-0.009427920712840598
2020-12-11 00:00:00+00:00,0.01899800061889434,0.004487480702727531,-0.00025139214869085436
2020-12-14 00:00:00+00:00,0.002474801347486233,0.007026825404275572,0.0050653301555410035
2020-12-15 00:00:00+00:00,0.018104053969806078,0.0213955869380813,-0.012921293553516344
2020-12-16 00:00:00+00:00,0.014872262526155922,0.005248172956231478,0.019065344249723948
2020-12-17 00:00:00+00:00,0.013220800369438734,0.006930974702783699,0.008528178671173059
2020-12-18 00:00:00+00:00,0.02279510979923205,0.008939346704478712,0.008033277859338606
